Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
ZAF,2002-09-01,2002-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,Index,54.421350,X,base year is 2015
ZAF,2003-09-01,2003-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,Index,56.161350,X,base year is 2015
ZAF,2004-09-01,2004-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,Index,55.851860,X,base year is 2015
ZAF,2005-09-01,2005-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,Index,57.282380,X,base year is 2015
ZAF,2006-09-01,2006-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,Index,59.606960,X,base year is 2015
ZAF,2007-09-01,2007-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,Index,63.472090,X,base year is 2015
ZAF,2008-09-01,2008-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,Index,70.620010,X,base year is 2015
ZAF,2009-09-01,2009-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,Index,74.805890,X,base year is 2015
ZAF,2010-09-01,2010-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,Index,77.236410,X,base year is 2015
ZAF,2011-09-01,2011-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,Index,81.692360,X,base year is 2015
ZAF,2012-09-01,2012-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,Index,86.148310,X,base year is 2015
ZAF,2013-09-01,2013-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,Index,91.279400,X,base year is 2015
ZAF,2014-09-01,2014-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,Index,96.815570,X,base year is 2015
ZAF,2015-09-01,2015-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,Index,101.136500,X,base year is 2015
ZAF,2016-09-01,2016-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,Index,107.617900,X,base year is 2015
ZAF,2017-09-01,2017-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,Index,112.884000,X,base year is 2015
ZAF,2018-09-01,2018-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,Index,118.420200,X,base year is 2015
ZAF,2019-09-01,2019-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,Index,123.281200,X,base year is 2015
ZAF,2020-09-01,2020-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,Index,126.791900,X,base year is 2015
ZAF,2021-09-01,2021-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,Index,133.273300,X,base year is 2015
ZAF,2022-09-01,2022-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,Index,143.670500,X,base year is 2015
ZAF,2000-10-01,2000-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,Index,46.910470,X,base year is 2015
ZAF,2001-10-01,2001-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,Index,48.796090,X,base year is 2015
ZAF,2002-10-01,2002-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,Index,55.232890,X,base year is 2015
ZAF,2003-10-01,2003-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,Index,55.728070,X,base year is 2015
ZAF,2004-10-01,2004-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,Index,56.010050,X,base year is 2015
ZAF,2005-10-01,2005-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,Index,57.351150,X,base year is 2015
ZAF,2006-10-01,2006-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,Index,59.923320,X,base year is 2015
ZAF,2007-10-01,2007-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,Index,64.056680,X,base year is 2015
ZAF,2008-10-01,2008-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,Index,70.890060,X,base year is 2015
ZAF,2009-10-01,2009-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,Index,74.805890,X,base year is 2015
ZAF,2010-10-01,2010-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,Index,77.371440,X,base year is 2015
ZAF,2011-10-01,2011-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,Index,82.232480,X,base year is 2015
ZAF,2012-10-01,2012-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,Index,86.688420,X,base year is 2015
ZAF,2013-10-01,2013-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,Index,91.549450,X,base year is 2015
ZAF,2014-10-01,2014-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,Index,96.950600,X,base year is 2015
ZAF,2015-10-01,2015-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,Index,101.406500,X,base year is 2015
ZAF,2016-10-01,2016-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,Index,108.158000,X,base year is 2015
ZAF,2017-10-01,2017-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,Index,113.289100,X,base year is 2015
ZAF,2018-10-01,2018-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,Index,118.960300,X,base year is 2015
ZAF,2019-10-01,2019-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,Index,123.281200,X,base year is 2015
ZAF,2020-10-01,2020-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,Index,127.332100,X,base year is 2015
ZAF,2021-10-01,2021-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,Index,133.678400,X,base year is 2015
ZAF,2022-10-01,2022-10-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,Index,144.075600,X,base year is 2015
ZAF,2000-11-01,2000-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,Index,47.002450,X,base year is 2015
ZAF,2001-11-01,2001-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,Index,49.026040,X,base year is 2015
ZAF,2002-11-01,2002-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,Index,55.893130,X,base year is 2015
ZAF,2003-11-01,2003-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,Index,55.095340,X,base year is 2015
ZAF,2004-11-01,2004-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,Index,56.340160,X,base year is 2015
ZAF,2005-11-01,2005-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,Index,57.337390,X,base year is 2015
ZAF,2006-11-01,2006-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,Index,59.923320,X,base year is 2015
ZAF,2007-11-01,2007-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,Index,64.256120,X,base year is 2015
ZAF,2008-11-01,2008-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,Index,70.890060,X,base year is 2015
ZAF,2009-11-01,2009-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,Index,74.805890,X,base year is 2015
ZAF,2010-11-01,2010-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,Index,77.506470,X,base year is 2015
ZAF,2011-11-01,2011-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,Index,82.232480,X,base year is 2015
ZAF,2012-11-01,2012-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,Index,86.958480,X,base year is 2015
ZAF,2013-11-01,2013-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,Index,91.684490,X,base year is 2015
ZAF,2014-11-01,2014-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,Index,96.950600,X,base year is 2015
ZAF,2015-11-01,2015-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,Index,101.541600,X,base year is 2015
ZAF,2016-11-01,2016-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,Index,108.563100,X,base year is 2015
ZAF,2017-11-01,2017-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,Index,113.289100,X,base year is 2015
ZAF,2018-11-01,2018-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,Index,119.095300,X,base year is 2015
ZAF,2019-11-01,2019-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,Index,123.416200,X,base year is 2015
ZAF,2020-11-01,2020-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,Index,127.332100,X,base year is 2015
ZAF,2021-11-01,2021-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,Index,134.218500,X,base year is 2015
ZAF,2022-11-01,2022-11-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,Index,144.615700,X,base year is 2015
ZAF,2000-12-01,2000-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,Index,47.140420,X,base year is 2015
ZAF,2001-12-01,2001-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,Index,49.301980,X,base year is 2015
ZAF,2002-12-01,2002-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,Index,55.961900,X,base year is 2015
ZAF,2003-12-01,2003-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,Index,55.047200,X,base year is 2015
ZAF,2004-12-01,2004-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,Index,56.257630,X,base year is 2015
ZAF,2005-12-01,2005-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,Index,57.392410,X,base year is 2015
ZAF,2006-12-01,2006-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,Index,60.157150,X,base year is 2015
ZAF,2007-12-01,2007-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,Index,64.710040,X,base year is 2015
ZAF,2008-12-01,2008-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,Index,70.755040,X,base year is 2015
ZAF,2009-12-01,2009-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,Index,75.075950,X,base year is 2015
ZAF,2010-12-01,2010-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,Index,77.641500,X,base year is 2015
ZAF,2011-12-01,2011-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,Index,82.502530,X,base year is 2015
ZAF,2012-12-01,2012-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,Index,87.228540,X,base year is 2015
ZAF,2013-12-01,2013-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,Index,91.819510,X,base year is 2015
ZAF,2014-12-01,2014-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,Index,96.815570,X,base year is 2015
ZAF,2015-12-01,2015-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,Index,101.811600,X,base year is 2015
ZAF,2016-12-01,2016-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,Index,108.968200,X,base year is 2015
ZAF,2017-12-01,2017-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,Index,113.829200,X,base year is 2015
ZAF,2018-12-01,2018-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,Index,118.960300,X,base year is 2015
ZAF,2019-12-01,2019-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,Index,123.686300,X,base year is 2015
ZAF,2020-12-01,2020-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,Index,127.467100,X,base year is 2015
ZAF,2021-12-01,2021-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,Index,135.028700,X,base year is 2015
ZAF,2022-12-01,2022-12-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,Index,145.155800,X,base year is 2015
ZAF,2001-01-01,2001-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,4.958693,E,
ZAF,2002-01-01,2002-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,12.303130,E,
ZAF,2003-01-01,2003-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,17.388491,E,
ZAF,2004-01-01,2004-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,1.317606,E,
ZAF,2005-01-01,2005-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,1.245727,E,
ZAF,2006-01-01,2006-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,3.569489,E,
ZAF,2007-01-01,2007-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,7.715403,E,
ZAF,2008-01-01,2008-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,13.198399,E,
ZAF,2009-01-01,2009-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,15.962439,E,
ZAF,2010-01-01,2010-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,2.024303,E,
ZAF,2011-01-01,2011-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,3.373015,E,
ZAF,2012-01-01,2012-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,10.172739,E,
ZAF,2013-01-01,2013-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,5.923344,E,
ZAF,2014-01-01,2014-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,4.934215,E,
ZAF,2015-01-01,2015-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,6.112856,E,
ZAF,2016-01-01,2016-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,7.237815,E,
ZAF,2017-01-01,2017-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,12.534454,E,
ZAF,2018-01-01,2018-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,3.916786,E,
ZAF,2019-01-01,2019-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,2.944574,E,
ZAF,2020-01-01,2020-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,3.775785,E,
ZAF,2021-01-01,2021-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,5.292158,E,
ZAF,2022-01-01,2022-01-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,5.654490,E,
ZAF,2001-02-01,2001-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,5.333315,E,
ZAF,2002-02-01,2002-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,12.113260,E,
ZAF,2003-02-01,2003-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,15.279126,E,
ZAF,2004-02-01,2004-02-29,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,2.421261,E,
ZAF,2005-02-01,2005-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,1.106877,E,
ZAF,2006-02-01,2006-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,3.797799,E,
ZAF,2007-02-01,2007-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,7.343763,E,
ZAF,2008-02-01,2008-02-29,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,13.560450,E,
ZAF,2009-02-01,2009-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,15.925073,E,
ZAF,2010-02-01,2010-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,1.616162,E,
ZAF,2011-02-01,2011-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,3.578526,E,
ZAF,2012-02-01,2012-02-29,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,9.788865,E,
ZAF,2013-02-01,2013-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,5.769231,E,
ZAF,2014-02-01,2014-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,5.950421,E,
ZAF,2015-02-01,2015-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,6.084235,E,
ZAF,2016-02-01,2016-02-29,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,9.411788,E,
ZAF,2017-02-01,2017-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,10.483818,E,
ZAF,2018-02-01,2018-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,3.406332,E,
ZAF,2019-02-01,2019-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,2.823523,E,
ZAF,2020-02-01,2020-02-29,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,4.233463,E,
ZAF,2021-02-01,2021-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,5.049338,E,
ZAF,2022-02-01,2022-02-28,202,'710,South Africa,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,6.478643,E,
ZAF,2001-03-01,2001-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,4.563890,E,
ZAF,2002-03-01,2002-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,13.786457,E,
ZAF,2003-03-01,2003-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,13.586688,E,
ZAF,2004-03-01,2004-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,2.133010,E,
ZAF,2005-03-01,2005-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,0.859943,E,
ZAF,2006-03-01,2006-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,4.384902,E,
ZAF,2007-03-01,2007-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,7.519774,E,
ZAF,2008-03-01,2008-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,14.740121,E,
ZAF,2009-03-01,2009-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,14.746549,E,
ZAF,2010-03-01,2010-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,1.004022,E,
ZAF,2011-03-01,2011-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,4.771373,E,
ZAF,2012-03-01,2012-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,8.728645,E,
ZAF,2013-03-01,2013-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,5.410125,E,
ZAF,2014-03-01,2014-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,7.781461,E,
ZAF,2015-03-01,2015-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,5.222733,E,
ZAF,2016-03-01,2016-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,10.656956,E,
ZAF,2017-03-01,2017-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,8.970936,E,
ZAF,2018-03-01,2018-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,2.905562,E,
ZAF,2019-03-01,2019-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,3.176453,E,
ZAF,2020-03-01,2020-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,4.104934,E,
ZAF,2021-03-01,2021-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,5.695508,E,
ZAF,2022-03-01,2022-03-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,6.217637,E,
ZAF,2001-04-01,2001-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,4.020094,E,
ZAF,2002-04-01,2002-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,15.482611,E,
ZAF,2003-04-01,2003-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,11.470323,E,
ZAF,2004-04-01,2004-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,2.147236,E,
ZAF,2005-04-01,2005-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,0.914551,E,
ZAF,2006-04-01,2006-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,4.734191,E,
ZAF,2007-04-01,2007-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,8.420527,E,
ZAF,2008-04-01,2008-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,14.651855,E,
ZAF,2009-04-01,2009-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,13.895211,E,
ZAF,2010-04-01,2010-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,0.800007,E,
ZAF,2011-04-01,2011-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,4.761906,E,
ZAF,2012-04-01,2012-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,8.522721,E,
ZAF,2013-04-01,2013-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,5.933681,E,
ZAF,2014-04-01,2014-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,8.731473,E,
ZAF,2015-04-01,2015-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,4.393934,E,
ZAF,2016-04-01,2016-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,12.336707,E,
ZAF,2017-04-01,2017-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,6.589120,E,
ZAF,2018-04-01,2018-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,3.393946,E,
ZAF,2019-04-01,2019-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,3.048106,E,
ZAF,2020-04-01,2020-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,4.209301,E,
ZAF,2021-04-01,2021-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,6.331932,E,
ZAF,2022-04-01,2022-04-30,202,'710,South Africa,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,5.954802,E,
ZAF,2001-05-01,2001-05-31,202,'710,South Africa,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,3.888351,E,
